"","status","id","id_argos","date","time","velE","velN","lat","long","temp","xm","ym","dist","dist_Paula","xMercator","yMercator","vel","dateF","timeF","timeMong","dayF","dayOfYear","year","nameModis","hoursD","hoursD_Paula","month","daysToFindFrom"
"1311","Recovered","602190",76797,"2008.08.06","0:01:05",0,-0.14,47.339769,113.791267,30,1279.324,2056.067,2145,402,12667186,5966273,0.14,(08.08.06 00:01:05),00:01:05,8,08/06/08,219,"2008","2008193_merc",5,5,"Aug",584
"1312","Recovered","602190",76797,"2008.08.06","5:00:37",0.035,-0.165,47.336582,113.788506,39,1279.21,2055.682,402,1736,12666879,5965751,0.16867127793433,(08.08.06 05:00:37),05:00:37,13,08/06/08,219,"2008","2008193_merc",5,5,"Aug",584
"1313","Recovered","602190",76797,"2008.08.06","10:00:36",0.85,0.13,47.351102,113.79784,31,1279.509,2057.392,1736,4291,12667918,5968129,0.859883713068226,(08.08.06 10:00:36),10:00:36,18,08/06/08,219,"2008","2008193_merc",5,5,"Aug",584
"1314","Recovered","602190",76797,"2008.08.06","15:01:05",-0.02,0.06,47.35996,113.858782,29,1283.399,2059.206,4291,4192,12674702,5969580,0.0632455532033676,(08.08.06 15:01:05),15:01:05,23,08/06/08,219,"2008","2008193_merc",5,5,"Aug",584
"1315","Recovered","602190",76797,"2008.08.06","20:00:37",-0.005,0.02,47.35505,113.798136,26,1279.44,2057.826,4192,407,12667951,5968776,0.0206155281280883,(08.08.06 20:00:37),20:00:37,4,08/06/08,219,"2008","2008193_merc",5,244,"Aug",584
"1316","Recovered","602190",76797,"2008.08.17","0:01:30",0.72,-0.88,47.353735,113.792595,27,1279.098,2057.606,407,912,12667334,5968561,1.13701363228415,(08.08.17 00:01:30),00:01:30,8,08/17/08,230,"2008","2008209_merc",244,5,"Aug",595
"1317","Recovered","602190",76797,"2008.08.17","5:01:35",0.06,0.02,47.345673,113.795016,37,1279.442,2056.762,912,418,12667603,5967240,0.0632455532033676,(08.08.17 05:01:35),05:01:35,13,08/17/08,230,"2008","2008209_merc",5,5,"Aug",595
"1318","Recovered","602190",76797,"2008.08.17","10:00:37",0.46,-0.42,47.349211,113.797067,32,1279.5,2057.176,418,1001,12667832,5967820,0.622896460095897,(08.08.17 10:00:37),10:00:37,18,08/17/08,230,"2008","2008209_merc",5,5,"Aug",595
"1319","Recovered","602190",76797,"2008.08.17","15:00:37",0.34,0.155,47.358211,113.796526,20,1279.261,2058.148,1001,495,12667771,5969294,0.373664287830668,(08.08.17 15:00:37),15:00:37,23,08/17/08,230,"2008","2008209_merc",5,5,"Aug",595
"1320","Recovered","602190",76797,"2008.08.17","20:00:37",-0.12,0.22,47.359212,113.789489,21,1278.766,2058.159,495,2797,12666988,5969458,0.250599281722833,(08.08.17 20:00:37),20:00:37,4,08/17/08,230,"2008","2008209_merc",5,5,"Aug",595
"1321","Recovered","602190",76797,"2008.08.18","1:00:58",-0.12,0.06,47.366398,113.750372,36,1275.979,2058.398,2797,137,12662633,5970635,0.134164078649987,(08.08.18 01:00:58),01:00:58,9,08/18/08,231,"2008","2008209_merc",5,5,"Aug",596
"1322","Recovered","602190",76797,"2008.08.18","6:00:37",-0.005,-0.025,47.367621,113.75014,42,1275.936,2058.528,137,118,12662608,5970836,0.0254950975679639,(08.08.18 06:00:37),06:00:37,14,08/18/08,231,"2008","2008209_merc",5,5,"Aug",596
"1323","Recovered","602190",76797,"2008.08.18","11:01:06",0.005,0.015,47.368452,113.751206,29,1275.989,2058.633,118,3051,12662726,5970972,0.0158113883008419,(08.08.18 11:01:06),11:01:06,19,08/18/08,231,"2008","2008209_merc",5,5,"Aug",596
"1324","Recovered","602190",76797,"2008.08.18","16:00:37",-0.02,-0.04,47.357914,113.792314,21,1278.985,2058.057,3051,364,12667302,5969245,0.0447213595499958,(08.08.18 16:00:37),16:00:37,0,08/18/08,231,"2008","2008209_merc",5,5,"Aug",596
"1325","Recovered","602190",76797,"2008.08.18","21:00:37",0.025,0.025,47.354967,113.794644,16,1279.207,2057.769,364,269,12667562,5968763,0.0353553390593274,(08.08.18 21:00:37),21:00:37,5,08/18/08,231,"2008","2008209_merc",5,5,"Aug",596
"1326","Recovered","602190",76797,"2008.08.19","2:01:00",-0.02,-0.08,47.352783,113.792944,32,1279.143,2057.507,269,682,12667373,5968405,0.0824621125123532,(08.08.19 02:01:00),02:01:00,10,08/19/08,232,"2008","2008209_merc",5,5,"Aug",597
"1327","Recovered","602190",76797,"2008.08.19","7:00:37",0,-0.04,47.34843,113.785943,38,1278.771,2056.936,682,1202,12666593,5967692,0.04,(08.08.19 07:00:37),07:00:37,15,08/19/08,232,"2008","2008209_merc",5,5,"Aug",597
"1328","Recovered","602190",76797,"2008.08.19","12:00:36",0.015,0.02,47.356264,113.798032,25,1279.406,2057.957,1202,102,12667939,5968975,0.025,(08.08.19 12:00:36),12:00:36,20,08/19/08,232,"2008","2008209_merc",5,5,"Aug",597
"1329","Recovered","602190",76797,"2008.08.19","17:00:36",-0.7,-1.34,47.357095,113.79739,20,1279.344,2058.038,102,2189,12667868,5969111,1.51182009511714,(08.08.19 17:00:36),17:00:36,1,08/19/08,232,"2008","2008209_merc",5,5,"Aug",597
"1330","Recovered","602190",76797,"2008.08.19","22:01:01",-0.795,0.605,47.366181,113.769059,23,1277.238,2058.634,2189,1584,12664714,5970600,0.999024524223505,(08.08.19 22:01:01),22:01:01,6,08/19/08,232,"2008","2008209_merc",5,5,"Aug",597
"1331","Recovered","602190",76797,"2008.08.20","3:00:36",-0.16,0.28,47.372844,113.748622,34,1275.716,2059.076,1584,578,12662439,5971692,0.322490309931942,(08.08.20 03:00:36),03:00:36,11,08/20/08,233,"2008","2008209_merc",5,5,"Aug",598
"1332","Recovered","602190",76797,"2008.08.20","8:00:36",-0.24,-0.08,47.368207,113.752444,34,1276.077,2058.624,578,1957,12662864,5970932,0.25298221281347,(08.08.20 08:00:36),08:00:36,16,08/20/08,233,"2008","2008209_merc",5,5,"Aug",598
"1333","Recovered","602190",76797,"2008.08.20","13:00:37",0.01,-0.025,47.363531,113.779971,26,1278.03,2058.497,1957,1098,12665928,5970166,0.0269258240356725,(08.08.20 13:00:37),13:00:37,21,08/20/08,233,"2008","2008209_merc",5,5,"Aug",598
"1334","Recovered","602190",76797,"2008.08.20","18:00:37",-0.96,-0.02,47.357373,113.792502,18,1279.009,2058.001,1098,2894,12667323,5969157,0.960208310732624,(08.08.20 18:00:37),18:00:37,2,08/20/08,233,"2008","2008209_merc",5,5,"Aug",598
"1335","Recovered","602190",76797,"2008.08.20","23:01:24",-0.22,-0.24,47.339374,113.823002,21,1281.463,2056.466,2894,5818,12670719,5966209,0.325576411921994,(08.08.20 23:01:24),23:01:24,7,08/20/08,233,"2008","2008209_merc",5,5,"Aug",598
"1336","Recovered","602190",76797,"2008.08.21","4:01:00",-0.02,-0.04,47.343968,113.907541,22,1287.033,2058.147,5818,2666,12680129,5966961,0.0447213595499958,(08.08.21 04:01:00),04:01:00,12,08/21/08,234,"2008","2008209_merc",5,5,"Aug",599
"1337","Recovered","602190",76797,"2008.08.21","9:00:37",-0.06,0.04,47.349495,113.945381,28,1289.446,2059.278,2666,1421,12684342,5967866,0.0721110255092798,(08.08.21 09:00:37),09:00:37,17,08/21/08,234,"2008","2008209_merc",5,5,"Aug",599
"1338","Recovered","602190",76797,"2008.08.21","14:00:37",0.2,-0.17,47.349664,113.924653,17,1288.052,2059.006,1421,1327,12682034,5967894,0.262488094968134,(08.08.21 14:00:37),14:00:37,22,08/21/08,234,"2008","2008209_merc",5,5,"Aug",599
"1339","Recovered","602190",76797,"2008.08.21","19:00:37",-0.02,0,47.34394,113.907667,17,1287.042,2058.145,1327,2155,12680143,5966956,0.02,(08.08.21 19:00:37),19:00:37,3,08/21/08,234,"2008","2008209_merc",5,5,"Aug",599
"1340","Recovered","602190",76797,"2008.08.22","0:00:54",-0.005,-0.05,47.3311,113.931219,24,1288.914,2057.078,2155,541,12682765,5964854,0.0502493781056045,(08.08.22 00:00:54),00:00:54,8,08/22/08,235,"2008","2008209_merc",5,5,"Aug",600
"1341","Recovered","602190",76797,"2008.08.22","5:00:36",-0.16,-0.1,47.327839,113.937075,36,1289.381,2056.805,541,597,12683417,5964320,0.188679622641132,(08.08.22 05:00:36),05:00:36,13,08/22/08,235,"2008","2008209_merc",5,5,"Aug",600
"1342","Recovered","602190",76797,"2008.08.22","10:00:37",0.015,-0.01,47.333212,113.936885,29,1289.247,2057.387,597,1058,12683396,5965199,0.0180277563773199,(08.08.22 10:00:37),10:00:37,18,08/22/08,235,"2008","2008209_merc",5,5,"Aug",600
"1343","Recovered","602190",76797,"2008.08.22","15:00:37",-0.78,0.47,47.342434,113.940669,16,1289.291,2058.444,1058,2506,12683817,5966710,0.910659101969557,(08.08.22 15:00:37),15:00:37,23,08/22/08,235,"2008","2008209_merc",5,5,"Aug",600
"1344","Recovered","602190",76797,"2008.08.22","20:00:37",0,0,47.349084,113.905743,15,1286.796,2058.678,2506,1736,12679929,5967799,0,(08.08.22 20:00:37),20:00:37,4,08/22/08,235,"2008","2008209_merc",5,244,"Aug",600
"1345","Recovered","602190",76797,"2008.09.02","0:01:07",-0.08,0.1,47.355139,113.929081,20,1288.225,2059.664,1736,860,12682527,5968791,0.128062484748657,(08.09.02 00:01:07),00:01:07,8,09/02/08,246,"2008","2008225_merc",244,5,"Sep",611
"1346","Recovered","602190",76797,"2008.09.02","5:00:36",-0.16,-0.14,47.353313,113.941281,32,1289.085,2059.636,860,1103,12683885,5968492,0.212602916254693,(08.09.02 05:00:36),05:00:36,13,09/02/08,246,"2008","2008225_merc",5,5,"Sep",611
"1347","Recovered","602190",76797,"2008.09.02","10:00:38",-0.26,-0.08,47.362309,113.93451,28,1288.426,2060.52,1103,1041,12683132,5969965,0.272029410174709,(08.09.02 10:00:38),10:00:38,18,09/02/08,246,"2008","2008225_merc",5,5,"Sep",611
"1348","Recovered","602190",76797,"2008.09.02","15:00:36",0.005,-0.01,47.355749,113.92368,24,1287.848,2059.655,1041,456,12681926,5968891,0.0111803398874989,(08.09.02 15:00:36),15:00:36,23,09/02/08,246,"2008","2008225_merc",5,5,"Sep",611
"1349","Recovered","602190",76797,"2008.09.02","20:00:36",0.035,0.005,47.354212,113.92985,23,1288.297,2059.574,456,1897,12682613,5968639,0.0353553390593274,(08.09.02 20:00:36),20:00:36,4,09/02/08,246,"2008","2008225_merc",5,5,"Sep",611
"1350","Recovered","602190",76797,"2008.09.03","1:00:37",0.02,0,47.342317,113.949681,21,1289.898,2058.557,1897,2244,12684820,5966691,0.02,(08.09.03 01:00:37),01:00:37,9,09/03/08,247,"2008","2008225_merc",5,5,"Sep",612
"1351","Recovered","602190",76797,"2008.09.03","6:00:38",-0.02,0.3,47.353239,113.977212,27,1291.497,2060.132,2244,2439,12687885,5968479,0.300665927567458,(08.09.03 06:00:38),06:00:38,14,09/03/08,247,"2008","2008225_merc",5,5,"Sep",612
"1352","Recovered","602190",76797,"2008.09.03","11:01:06",-0.11,-0.015,47.351653,114.012703,20,1293.914,2060.459,2439,3063,12691836,5968220,0.111018016555873,(08.09.03 11:01:06),11:01:06,19,09/03/08,247,"2008","2008225_merc",5,5,"Sep",612
"1353","Recovered","602190",76797,"2008.09.03","16:00:54",-0.345,0.77,47.349796,113.968117,20,1290.965,2059.63,3063,136,12686873,5967915,0.843756481456587,(08.09.03 16:00:54),16:00:54,0,09/03/08,247,"2008","2008225_merc",5,5,"Sep",612
"1354","Recovered","602190",76797,"2008.09.03","21:00:37",0.055,0.03,47.350446,113.966429,20,1290.837,2059.677,136,1026,12686685,5968022,0.0626498204307083,(08.09.03 21:00:37),21:00:37,5,09/03/08,247,"2008","2008225_merc",5,5,"Sep",612
"1355","Recovered","602190",76797,"2008.09.04","2:00:36",-0.08,0,47.353417,113.980599,30,1291.72,2060.199,1026,5219,12688262,5968509,0.08,(08.09.04 02:00:36),02:00:36,10,09/04/08,248,"2008","2008225_merc",5,5,"Sep",613
"1356","Recovered","602190",76797,"2008.09.04","7:00:37",0.015,0.045,47.332103,114.048426,27,1296.757,2058.835,5219,1912,12695813,5965018,0.0474341649025257,(08.09.04 07:00:37),07:00:37,15,09/04/08,248,"2008","2008225_merc",5,5,"Sep",613
"1357","Recovered","602190",76797,"2008.09.04","12:01:06",-0.02,0.2,47.319436,114.067294,17,1298.313,2057.723,1912,13,12697913,5962944,0.200997512422418,(08.09.04 12:01:06),12:01:06,20,09/04/08,248,"2008","2008225_merc",5,5,"Sep",613
"1358","Recovered","602190",76797,"2008.09.04","17:00:36",-1.98,-1.4,47.319322,114.067243,17,1298.312,2057.709,13,627,12697907,5962925,2.42495360780366,(08.09.04 17:00:36),17:00:36,1,09/04/08,248,"2008","2008225_merc",5,5,"Sep",613
"1359","Recovered","602190",76797,"2008.09.04","22:00:36",0.01,-0.1,47.313747,114.065823,13,1298.345,2057.083,627,1107,12697749,5962013,0.100498756211209,(08.09.04 22:00:36),22:00:36,6,09/04/08,248,"2008","2008225_merc",5,5,"Sep",613
"1360","Recovered","602190",76797,"2008.09.05","3:00:36",0,-0.02,47.303848,114.067628,24,1298.692,2056.031,1107,372,12697950,5960393,0.02,(08.09.05 03:00:36),03:00:36,11,09/05/08,249,"2008","2008225_merc",5,5,"Sep",614
"1361","Recovered","602190",76797,"2008.09.05","8:00:36",0.02,0.015,47.300822,114.069934,26,1298.916,2055.735,372,3263,12698207,5959897,0.025,(08.09.05 08:00:36),08:00:36,16,09/05/08,249,"2008","2008225_merc",5,5,"Sep",614
"1362","Recovered","602190",76797,"2008.09.05","13:00:37",0.04,-0.14,47.271567,114.073746,18,1299.842,2052.606,3263,86,12698631,5955111,0.14560219778561,(08.09.05 13:00:37),13:00:37,21,09/05/08,249,"2008","2008225_merc",5,5,"Sep",614
"1363","Recovered","602190",76797,"2008.09.05","18:00:36",-0.04,-0.04,47.271746,114.07252,22,1299.756,2052.608,86,1354,12698495,5955141,0.0565685424949238,(08.09.05 18:00:36),18:00:36,2,09/05/08,249,"2008","2008225_merc",5,5,"Sep",614
"1364","Recovered","602190",76797,"2008.09.05","23:00:37",0,0.19,47.281781,114.083692,14,1300.276,2053.858,1354,2518,12699739,5956782,0.19,(08.09.05 23:00:37),23:00:37,7,09/05/08,249,"2008","2008225_merc",5,5,"Sep",614
"1365","Recovered","602190",76797,"2008.09.06","4:01:06",-0.04,0,47.30327,114.095306,26,1300.564,2056.36,2518,3725,12701031,5960298,0.04,(08.09.06 04:01:06),04:01:06,12,09/06/08,250,"2008","2008225_merc",5,5,"Sep",615
"1366","Recovered","602190",76797,"2008.09.06","9:00:37",1.26,3.7,47.326593,114.134306,26,1302.646,2059.449,3725,2010,12705373,5964116,3.90865705837696,(08.09.06 09:00:37),09:00:37,17,09/06/08,250,"2008","2008225_merc",5,5,"Sep",615
"1367","Recovered","602190",76797,"2008.09.06","14:00:36",-0.02,-0.02,47.335069,114.10841,23,1300.714,2060.004,2010,840,12702490,5965504,0.0282842712474619,(08.09.06 14:00:36),14:00:36,22,09/06/08,250,"2008","2008225_merc",5,5,"Sep",615
"1368","Recovered","602190",76797,"2008.09.06","19:00:37",-0.005,0.005,47.331904,114.097285,20,1300.04,2059.503,840,2066,12701252,5964985,0.00707106781186548,(08.09.06 19:00:37),19:00:37,3,09/06/08,250,"2008","2008225_merc",5,5,"Sep",615
"1369","Recovered","602190",76797,"2008.09.07","0:01:23",-1.66,-0.7,47.32706,114.068196,21,1298.199,2058.565,2066,2324,12698013,5964192,1.80155488398217,(08.09.07 00:01:23),00:01:23,8,09/07/08,251,"2008","2008225_merc",5,5,"Sep",616
"1370","Recovered","602190",76797,"2008.09.07","5:00:36",-0.22,-0.005,47.346241,114.054732,31,1296.857,2060.462,2324,2107,12696515,5967333,0.220056810846654,(08.09.07 05:00:36),05:00:36,13,09/07/08,251,"2008","2008225_merc",5,5,"Sep",616
"1371","Recovered","602190",76797,"2008.09.07","10:00:36",0.09,-0.07,47.336135,114.028735,27,1295.344,2058.996,2107,3470,12693621,5965678,0.114017542509914,(08.09.07 10:00:36),10:00:36,18,09/07/08,251,"2008","2008225_merc",5,5,"Sep",616
"1372","Recovered","602190",76797,"2008.09.07","15:00:37",-0.005,0.015,47.33469,113.978179,22,1291.984,2058.127,3470,1177,12687993,5965442,0.0158113883008419,(08.09.07 15:00:37),15:00:37,23,09/07/08,251,"2008","2008225_merc",5,5,"Sep",616
"1373","Recovered","602190",76797,"2008.09.07","20:00:36",0.015,0.01,47.341744,113.965379,19,1290.965,2058.715,1177,9746,12686568,5966597,0.0180277563773199,(08.09.07 20:00:36),20:00:36,4,09/07/08,251,"2008","2008225_merc",5,249,"Sep",616
"1374","Recovered","602190",76797,"2008.09.18","5:01:36",0.04,0.06,47.286657,114.075918,31,1299.642,2054.278,9746,754,12698873,5957580,0.0721110255092798,(08.09.18 05:01:36),05:01:36,13,09/18/08,262,"2008","2008241_merc",249,5,"Sep",627
"1375","Recovered","602190",76797,"2008.09.18","10:00:37",-0.01,-0.035,47.279997,114.073879,27,1299.658,2053.525,754,3093,12698646,5956490,0.0364005494464026,(08.09.18 10:00:37),10:00:37,18,09/18/08,262,"2008","2008241_merc",5,5,"Sep",627
"1376","Recovered","602190",76797,"2008.09.18","15:01:23",0.09,-0.07,47.253822,114.058629,17,1299.233,2050.462,3093,680,12696949,5952210,0.114017542509914,(08.09.18 15:01:23),15:01:23,23,09/18/08,262,"2008","2008241_merc",5,5,"Sep",627
"1377","Recovered","602190",76797,"2008.09.18","20:00:36",0.015,0,47.250475,114.050339,19,1298.752,2049.98,680,1493,12696026,5951662,0.015,(08.09.18 20:00:36),20:00:36,4,09/18/08,262,"2008","2008241_merc",5,5,"Sep",627
"1378","Recovered","602190",76797,"2008.09.19","1:01:00",-0.005,-0.02,47.252838,114.028928,27,1297.259,2049.935,1493,14,12693642,5952049,0.0206155281280883,(08.09.19 01:01:00),01:01:00,9,09/19/08,263,"2008","2008241_merc",5,5,"Sep",628
"1379","Recovered","602190",76797,"2008.09.19","6:01:06",-0.2,-0.02,47.252709,114.028904,36,1297.261,2049.921,14,278,12693640,5952028,0.200997512422418,(08.09.19 06:01:06),06:01:06,14,09/19/08,263,"2008","2008241_merc",5,5,"Sep",628
"1380","Recovered","602190",76797,"2008.09.19","11:00:37",1.98,-2.24,47.254438,114.031829,22,1297.418,2050.15,278,210,12693965,5952310,2.98964880880681,(08.09.19 11:00:37),11:00:37,19,09/19/08,263,"2008","2008241_merc",5,5,"Sep",628
"1381","Recovered","602190",76797,"2008.09.19","16:00:36",0.12,-0.1,47.253752,114.028979,17,1297.242,2050.035,210,149,12693648,5952198,0.156204993518133,(08.09.19 16:00:36),16:00:36,0,09/19/08,263,"2008","2008241_merc",5,5,"Sep",628
"1382","Recovered","602190",76797,"2008.09.19","21:00:37",-0.12,-0.2,47.253256,114.03099,20,1297.388,2050.01,149,6486,12693872,5952117,0.233238075793812,(08.09.19 21:00:37),21:00:37,5,09/19/08,263,"2008","2008241_merc",5,5,"Sep",628
"1383","Recovered","602190",76797,"2008.09.20","2:00:36",4.96,10.14,47.306589,114.069305,21,1298.742,2056.353,6486,1418,12698137,5960841,11.288099928686,(08.09.20 02:00:36),02:00:36,10,09/20/08,264,"2008","2008241_merc",5,5,"Sep",629
"1384","Recovered","602190",76797,"2008.09.20","7:00:36",-1.1,0.16,47.316736,114.081827,26,1299.35,2057.634,1418,1327,12699531,5962502,1.11157545852722,(08.09.20 07:00:36),07:00:36,15,09/20/08,264,"2008","2008241_merc",5,5,"Sep",629
"1385","Recovered","602190",76797,"2008.09.20","12:00:36",0.12,-0.16,47.305937,114.073595,19,1299.045,2056.343,1327,727,12698615,5960734,0.2,(08.09.20 12:00:36),12:00:36,20,09/20/08,264,"2008","2008241_merc",5,5,"Sep",629
"1386","Recovered","602190",76797,"2008.09.20","17:00:36",-0.005,-0.01,47.300996,114.066653,18,1298.692,2055.707,727,95,12697842,5959926,0.0111803398874989,(08.09.20 17:00:36),17:00:36,1,09/20/08,264,"2008","2008241_merc",5,5,"Sep",629
"1387","Recovered","602190",76797,"2008.09.20","22:00:37",-0.01,-0.005,47.300216,114.066072,13,1298.671,2055.614,95,1030,12697777,5959798,0.0111803398874989,(08.09.20 22:00:37),22:00:37,6,09/20/08,264,"2008","2008241_merc",5,5,"Sep",629
"1388","Recovered","602190",76797,"2008.09.21","3:00:36",-0.02,0.02,47.299506,114.051098,29,1297.682,2055.326,1030,431,12696110,5959682,0.0282842712474619,(08.09.21 03:00:36),03:00:36,11,09/21/08,265,"2008","2008241_merc",5,5,"Sep",630
"1389","Recovered","602190",76797,"2008.09.21","8:00:36",0.06,-0.02,47.30151,114.045719,24,1297.275,2055.468,431,387,12695511,5960010,0.0632455532033676,(08.09.21 08:00:36),08:00:36,16,09/21/08,265,"2008","2008241_merc",5,5,"Sep",630
"1390","Recovered","602190",76797,"2008.09.21","13:00:36",0.02,-0.04,47.301245,114.040092,15,1296.903,2055.36,387,443,12694885,5959967,0.0447213595499958,(08.09.21 13:00:36),13:00:36,21,09/21/08,265,"2008","2008241_merc",5,5,"Sep",630
"1391","Recovered","602190",76797,"2008.09.21","18:00:37",-0.01,-0.055,47.300206,114.03386,5,1296.509,2055.159,443,623,12694191,5959797,0.0559016994374947,(08.09.21 18:00:37),18:00:37,2,09/21/08,265,"2008","2008241_merc",5,5,"Sep",630
"1392","Recovered","602190",76797,"2008.09.21","23:00:36",-0.865,-0.475,47.301464,114.025009,5,1295.886,2055.171,623,1317,12693206,5960002,0.986838385957903,(08.09.21 23:00:36),23:00:36,7,09/21/08,265,"2008","2008241_merc",5,5,"Sep",630
"1393","Recovered","602190",76797,"2008.09.22","4:00:37",0,-0.08,47.313148,114.028189,15,1295.832,2056.487,1317,339,12693560,5961915,0.08,(08.09.22 04:00:37),04:00:37,12,09/22/08,266,"2008","2008241_merc",5,5,"Sep",631
"1394","Recovered","602190",76797,"2008.09.22","9:00:37",-0.07,-0.03,47.314022,114.023458,19,1295.495,2056.515,339,1785,12693033,5962058,0.0761577310586391,(08.09.22 09:00:37),09:00:37,17,09/22/08,266,"2008","2008241_merc",5,5,"Sep",631
"1395","Recovered","602190",76797,"2008.09.22","14:00:36",-0.01,0.005,47.298075,114.020436,13,1295.656,2054.738,1785,983,12692697,5959448,0.0111803398874989,(08.09.22 14:00:36),14:00:36,22,09/22/08,266,"2008","2008241_merc",5,5,"Sep",631
"1396","Recovered","602190",76797,"2008.09.22","19:00:37",-0.025,0.02,47.306456,114.015877,10,1295.158,2055.585,983,1403,12692189,5960819,0.0320156211871642,(08.09.22 19:00:37),19:00:37,3,09/22/08,266,"2008","2008241_merc",5,5,"Sep",631
"1397","Recovered","602190",76797,"2008.09.23","0:00:37",0.04,0.42,47.317146,114.026761,11,1295.645,2056.902,1403,1915,12693401,5962569,0.42190046219458,(08.09.23 00:00:37),00:00:37,8,09/23/08,267,"2008","2008241_merc",5,5,"Sep",632
"1398","Recovered","602190",76797,"2008.09.23","5:00:37",-0.005,-0.02,47.324093,114.052318,23,1297.202,2058.018,1915,638,12696246,5963706,0.0206155281280883,(08.09.23 05:00:37),05:00:37,13,09/23/08,267,"2008","2008241_merc",5,5,"Sep",632
"1399","Recovered","602190",76797,"2008.09.23","10:00:54",-0.125,0.17,47.327405,114.044713,18,1296.615,2058.271,638,431,12695399,5964249,0.211009478460092,(08.09.23 10:00:54),10:00:54,18,09/23/08,267,"2008","2008241_merc",5,5,"Sep",632
"1400","Recovered","602190",76797,"2008.09.23","15:00:36",0.215,-0.1,47.329823,114.039791,10,1296.23,2058.465,431,195,12694851,5964645,0.237118114027588,(08.09.23 15:00:36),15:00:36,23,09/23/08,267,"2008","2008241_merc",5,5,"Sep",632
"1401","Recovered","602190",76797,"2008.09.23","20:00:37",-0.01,-0.015,47.331522,114.03911,10,1296.145,2058.64,195,NA,12694776,5964923,0.0180277563773199,(08.09.23 20:00:37),20:00:37,4,09/23/08,267,"2008","2008241_merc",5,NA,"Sep",632
"1402","Capture","602191",76798,"2007.09.05","5:00:00",NA,NA,47.12237,114.93349,NA,1361.099,2048.829,NA,83246,12794338,5930744,NA,(07.09.05 05:00:00),05:00:00,13,09/05/07,248,"2007","2007225_merc",0,259,"Sep",248
"1403","Recovered","602191",76798,"2007.09.16","0:01:30",0.285,-0.155,46.756172,115.98524,21,1440.905,2025.144,83246,828,12911418,5871226,0.324422563950167,(07.09.16 00:01:30),00:01:30,8,09/16/07,259,"2007","2007241_merc",259,5,"Sep",259
"1404","Recovered","602191",76798,"2007.09.16","5:00:36",-3.32,-2.04,46.763094,115.989663,30,1441.029,2025.963,828,938,12911910,5872347,3.89666524094642,(07.09.16 05:00:36),05:00:36,13,09/16/07,259,"2007","2007241_merc",5,5,"Sep",259
"1405","Recovered","602191",76798,"2007.09.16","10:00:36",-0.8,-4.06,46.754734,115.991489,26,1441.363,2025.086,938,1805,12912113,5870993,4.13806718166827,(07.09.16 10:00:36),10:00:36,18,09/16/07,259,"2007","2007241_merc",5,5,"Sep",259
"1406","Recovered","602191",76798,"2007.09.16","15:00:36",0,-0.1,46.769774,115.981657,25,1440.321,2026.561,1805,521,12911019,5873429,0.1,(07.09.16 15:00:36),15:00:36,23,09/16/07,259,"2007","2007241_merc",5,5,"Sep",259
"1407","Recovered","602191",76798,"2007.09.16","20:00:36",0.02,-0.01,46.767303,115.975268,22,1439.953,2026.193,521,4520,12910308,5873029,0.0223606797749979,(07.09.16 20:00:36),20:00:36,4,09/16/07,259,"2007","2007241_merc",5,5,"Sep",259
"1408","Recovered","602191",76798,"2007.09.17","1:01:06",0.08,-0.1,46.789415,115.920481,25,1435.702,2027.731,4520,4419,12904209,5876612,0.128062484748657,(07.09.17 01:01:06),01:01:06,9,09/17/07,260,"2007","2007241_merc",5,5,"Sep",260
"1409","Recovered","602191",76798,"2007.09.17","6:00:37",0.04,-0.06,46.803407,115.860726,32,1431.322,2028.315,4419,3045,12897557,5878880,0.0721110255092798,(07.09.17 06:00:37),06:00:37,14,09/17/07,260,"2007","2007241_merc",5,5,"Sep",260
"1410","Recovered","602191",76798,"2007.09.17","11:01:28",0.24,2.52,46.800977,115.816908,18,1428.428,2027.371,3045,1595,12892679,5878486,2.53140277316748,(07.09.17 11:01:28),11:01:28,19,09/17/07,260,"2007","2007241_merc",5,5,"Sep",260
"1411","Recovered","602191",76798,"2007.09.17","16:01:05",-0.46,-0.02,46.813609,115.805992,15,1427.377,2028.569,1595,640,12891464,5880534,0.460434577328854,(07.09.17 16:01:05),16:01:05,0,09/17/07,260,"2007","2007241_merc",5,5,"Sep",260
"1412","Recovered","602191",76798,"2007.09.17","21:00:36",-0.005,-0.015,46.819368,115.806245,12,1427.25,2029.197,640,1333,12891492,5881468,0.0158113883008419,(07.09.17 21:00:36),21:00:36,5,09/17/07,260,"2007","2007241_merc",5,5,"Sep",260
"1413","Recovered","602191",76798,"2007.09.18","2:00:37",0.01,0.02,46.819237,115.825517,24,1428.553,2029.482,1333,340,12893638,5881447,0.0223606797749979,(07.09.18 02:00:37),02:00:37,10,09/18/07,261,"2007","2007241_merc",5,5,"Sep",261
"1414","Recovered","602191",76798,"2007.09.18","7:00:37",-0.005,-0.02,46.816182,115.825544,27,1428.631,2029.152,340,3210,12893641,5880951,0.0206155281280883,(07.09.18 07:00:37),07:00:37,15,09/18/07,261,"2007","2007241_merc",5,5,"Sep",261
"1415","Recovered","602191",76798,"2007.09.18","12:01:37",-0.025,0.145,46.822961,115.870646,15,1431.502,2030.587,3210,2391,12898661,5882051,0.147139389695622,(07.09.18 12:01:37),12:01:37,20,09/18/07,261,"2007","2007241_merc",5,5,"Sep",261
